,SAR,CUSTOMER_TYPE.x,RISK_RATING.x,PEP_FLAG,OFFSHORE_FLAG,BUSINESS_TYPE_DESCRIPTION,COMPANY_FORM,MAIN_RELATIONSHIP_MGR_SRC_UNID,PARENT_CHILD_FLAG,PLACE_OF_BIRTH,DOMESTIC_PEP_CODE,DOMESTIC_PEP_SOURCE_CODE,FOREIGN_PEP_CODE,FOREIGN_PEP_SOURCE_CODE,ADDRESS_COUNTRY_REGION,ADDRESS_COUNTRY_RISK_WEIGHT,CUST_TYPE_ALTERNATIVE_DESCR,BUSINESS_TYPE,BUSINESS_TYPE_DESC,AVG_MT103_DEBIT_3M,AVG_MT103_DEBIT_12M,RATIO_NUM_MT103_12M,TTL_NUM_IN_MT202_M1_TXN,TTL_NUM_IN_MT202_M2_TXN,TTL_NUM_IN_MT202_M3_TXN,TTL_NUM_IN_MT202_M4_TXN,TTL_NUM_IN_MT202_M5_TXN,TTL_NUM_IN_MT202_M6_TXN,TTL_NUM_IN_MT202_M7_TXN,TTL_NUM_IN_MT202_M8_TXN,TTL_NUM_IN_MT202_M9_TXN,TTL_NUM_IN_MT202_M10_TXN,TTL_NUM_IN_MT202_M11_TXN,TTL_NUM_IN_MT202_M12_TXN,TTL_NUM_IN_MT103_202C_M1_TXN,CLIENT_ACC_KNOWN_FOR_MONTH,pred_rf.No_SAR,pred_rf.SAR,ratio_bins
993,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZBKVA1,C,Kiev,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,22.33,16.5,35.35,14,28,25,31,7,12,15,17,9,8,16,19,11,78,1.00,0.00,"(31.8,36.5]"
994,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBHEF1,C,NA,NO_PEP,NONE,NO_PEP,NONE,EUROPE,2,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,358.67,191.33,87.46,398,287,391,220,233,328,186,171,177,145,128,23,7,75,0.96,0.04,"(63.9,88.9]"
995,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Ges. m. b. H.,WZHZAT1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,199.33,146.17,36.37,191,179,228,167,200,172,171,156,202,186,75,11,7,80,0.82,0.18,"(31.8,36.5]"
996,No_SAR,FI - Corr-Bank Other,Low Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Ges. m. b. H.,WZBGUB,C,NA,NO_PEP,NONE,NO_PEP,NONE,EU28 - EWR,2,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,29,64.92,-55.33,28,31,28,37,31,16,24,28,127,118,120,113,106,68,0.95,0.05,"(-99.1,-51.1]"
997,No_SAR,FI - Corr-Bank CIS,High Risk (special case),Y,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZHZAT1,C,NA,NO_PEP,NONE,RELATED_PEP,INHERITED,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,1291.33,2099.42,-38.49,1102,1296,1476,1602,1873,2312,2139,3032,2513,2261,2186,2355,2148,79,0.97,0.03,"(-51.1,-36.4]"
998,No_SAR,FI - Corr-Bank CIS,High Risk (special case),Y,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZHZAT1,C,NA,NO_PEP,NONE,RELATED_PEP,INHERITED,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,165,115.92,42.34,186,146,163,114,151,124,130,161,91,130,69,47,65,81,0.74,0.26,"(36.5,43.6]"
999,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZBTOI1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,10.33,7.08,45.88,14,9,8,11,5,7,6,9,7,6,8,5,4,73,1.00,0.00,"(43.6,51.6]"
1000,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Sonstige Rechtsformen,WZBKVA1,C,NA,NO_PEP,NONE,NO_PEP,NONE,ASIA,2,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,10.67,24.75,-56.9,17,12,3,4,38,46,48,42,43,18,15,17,11,14,1.00,0.00,"(-99.1,-51.1]"
1001,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,64190 - Kreditinstitute (ohne Spezialkreditinstitute),Aktiengesellschaft,WZHZAT1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,64190,64190 - Kreditinstitute (ohne Spezialkreditinstitute),280,80.33,248.55,373,319,148,121,64,65,73,51,54,31,14,11,13,78,0.96,0.04,"(140,616]"
1002,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZHZAT1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,140,80.17,74.64,141,140,139,145,132,132,116,69,39,11,12,15,12,82,0.98,0.02,"(63.9,88.9]"
1003,No_SAR,FI - Corr-Bank CIS,High Risk (special case),Y,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZHZAT1,C,NA,NO_PEP,NONE,RELATED_PEP,INHERITED,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,218,140.17,55.53,251,217,186,146,163,114,151,124,130,161,91,130,69,83,0.70,0.30,"(51.6,63.9]"
1004,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZBTOI1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,4,82.33,-95.14,1,1,10,80,98,90,115,91,86,123,98,92,104,81,0.98,0.02,"(-99.1,-51.1]"
1005,No_SAR,FI - Corr-Bank Other,Low Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBJM1,C,NA,NO_PEP,NONE,NO_PEP,NONE,EU15 - EWR,1,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,20.67,34.67,-40.38,24,18,20,11,27,40,35,51,42,44,51,48,29,76,0.99,0.01,"(-51.1,-36.4]"
1006,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZHZAT1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,13,60.67,-78.57,10,17,12,10,27,125,111,167,107,10,22,41,79,81,0.97,0.03,"(-99.1,-51.1]"
1007,No_SAR,FI - Corr-Bank CIS,High Risk (special case),Y,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZHZAT1,C,NA,NO_PEP,NONE,RELATED_PEP,INHERITED,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,542,345.17,57.03,558,513,555,408,486,467,469,518,209,125,133,112,147,84,0.98,0.02,"(51.6,63.9]"
1008,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZHZAT1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,20.67,33.58,-38.46,16,22,24,48,43,31,37,34,38,32,28,40,26,75,0.95,0.05,"(-51.1,-36.4]"
1009,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBKUI,C,NA,NO_PEP,NONE,NO_PEP,NONE,EU15 - EWR,1,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,650.33,1207.67,-46.15,393,706,852,982,1508,1299,1444,2977,1302,1172,793,957,500,30,0.98,0.02,"(-51.1,-36.4]"
1010,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZBKVA1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,152.33,79.5,91.61,303,93,61,62,114,114,49,96,58,90,92,63,62,76,0.79,0.21,"(88.9,140]"
1011,No_SAR,FI - Corr-Bank Other,Low Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBRYD1,C,NA,NO_PEP,NONE,NO_PEP,NONE,EU15 - EWR,1,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,1455.67,774.83,87.87,1584,1433,1350,1315,1250,1221,728,694,286,334,225,257,205,84,0.89,0.11,"(63.9,88.9]"
1012,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZBKVA1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,12.67,22.58,-43.91,25,11,2,30,40,34,51,35,21,6,12,16,13,78,0.98,0.02,"(-51.1,-36.4]"
1013,No_SAR,FI - Corr-Bank Other,High Risk (special case),Y,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBHEF1,C,NA,NO_PEP,NONE,RELATED_PEP,INHERITED,EUROPE,3,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,95.33,70.83,34.59,148,62,76,67,82,61,60,78,59,70,83,83,69,76,0.99,0.01,"(31.8,36.5]"
1014,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZHZAT1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,128.33,70.92,80.96,111,167,107,10,22,41,79,92,56,71,64,72,70,75,0.82,0.18,"(63.9,88.9]"
1015,No_SAR,FI - Corr-Bank Other,Low Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZHSRY1,C,NA,NO_PEP,NONE,NO_PEP,NONE,EU15 - EWR,1,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,9.67,5.75,68.12,13,10,6,5,9,8,8,5,3,4,1,5,5,81,1.00,0.00,"(63.9,88.9]"
1016,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZBKVA1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,97,60,61.67,77,103,111,71,71,71,59,42,44,32,29,37,50,84,0.88,0.12,"(51.6,63.9]"
1017,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZHZAT1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,13.67,40.33,-66.12,18,10,13,37,33,37,45,65,44,65,40,44,51,81,1.00,0.00,"(-99.1,-51.1]"
1018,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZBTOI1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,77.67,154.33,-49.68,73,78,82,65,51,26,38,298,271,220,274,231,218,26,0.91,0.09,"(-51.1,-36.4]"
1019,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZBTOI1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,760.67,188.17,304.25,762,908,612,101,81,99,65,54,76,62,79,38,83,76,0.93,0.07,"(140,616]"
1020,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),Y,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZBTOI1,C,Russian Federation,NO_PEP,NONE,RELATED_PEP,INHERITED,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,8,14.33,-44.19,2,8,14,11,7,21,16,12,17,18,17,17,14,77,1.00,0.00,"(-51.1,-36.4]"
1021,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZHZAT1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,390,241.5,61.49,315,371,484,578,228,289,264,110,130,127,115,102,100,80,0.87,0.13,"(51.6,63.9]"
1022,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBGUB,C,NA,NO_PEP,NONE,NO_PEP,NONE,MID-EAST,3,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,164.67,119.92,37.32,285,105,104,112,137,106,93,119,159,111,131,128,134,84,0.97,0.03,"(36.5,43.6]"
1023,No_SAR,FI - Corr-Bank BALTIC,High Risk (special case),N,N,66-FI-Corr-B-BALTIC - Correspondent Bank from Baltic Country,Ges. m. b. H.,WZBTOI2,C,NA,NO_PEP,NONE,NO_PEP,NONE,EU28 - EWR,3,11 - Banks - FI,66-FI-Corr-B-BALTIC,66-FI-Corr-B-BALTIC - Correspondent Bank from Baltic Country,563.67,184.17,206.06,609,515,567,382,405,220,11,21,17,16,22,24,10,68,0.57,0.43,"(140,616]"
1024,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZHZAT1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,7,17.42,-59.81,7,10,4,11,18,12,13,13,20,19,31,22,36,76,1.00,0.00,"(-99.1,-51.1]"
1025,SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,64190 - Kreditinstitute (ohne Spezialkreditinstitute),Aktiengesellschaft,WZHZAT1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,64190,64190 - Kreditinstitute (ohne Spezialkreditinstitute),34,185.75,-81.7,13,47,42,309,382,286,373,319,148,121,64,65,73,84,0.82,0.18,"(-99.1,-51.1]"
1026,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZBTOI2,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,1841,1192.33,54.4,2064,1572,1887,1352,1305,1816,1843,1598,968,264,241,300,1162,77,0.97,0.03,"(51.6,63.9]"
1027,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Ges. m. b. H.,WZBTOI1,C,Moskau,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,111.33,170.17,-34.57,87,107,140,91,112,228,191,190,208,154,232,242,147,77,0.55,0.45,"(-36.4,31.8]"
1028,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZBKVA1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,719.67,262,174.68,586,681,892,346,223,239,177,86,134,130,81,81,74,80,0.89,0.11,"(140,616]"
1029,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBKVA1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,177.67,133.33,33.25,220,162,151,148,120,126,142,112,144,103,115,163,114,83,0.78,0.22,"(31.8,36.5]"
1030,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZHZAT1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,445.33,318.17,39.97,423,451,462,323,340,402,282,247,278,240,225,222,346,80,0.42,0.58,"(36.5,43.6]"
1031,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBHBC,C,NA,NO_PEP,NONE,NO_PEP,NONE,ASIA,3,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,35.67,66.42,-46.3,43,28,36,59,69,49,79,97,91,90,85,89,25,33,0.96,0.04,"(-51.1,-36.4]"
1032,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Sonstige Rechtsformen,WZBBGD,C,NA,NO_PEP,NONE,NO_PEP,NONE,MID-EAST,3,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,44.33,17.92,147.44,41,41,51,44,24,11,6,3,1,8,9,9,8,75,1.00,0.00,"(140,616]"
1033,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZBTOI1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,0.67,73.75,-99.1,0,1,1,10,80,98,90,115,91,86,123,98,92,82,0.98,0.02,NA
1034,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBHEF1,C,NA,NO_PEP,NONE,NO_PEP,NONE,EUROPE,2,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,166.67,109.42,52.32,219,145,136,156,132,144,136,154,176,63,23,21,27,35,0.99,0.01,"(51.6,63.9]"
1035,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBHEF1,C,NA,NO_PEP,NONE,NO_PEP,NONE,EUROPE,3,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,545.33,366.33,48.86,543,535,558,523,421,587,436,515,409,109,80,118,105,82,0.94,0.06,"(43.6,51.6]"
1036,No_SAR,FI - Corr-Bank BALTIC,High Risk (special case),N,N,66-FI-Corr-B-BALTIC - Correspondent Bank from Baltic Country,Aktiengesellschaft,WZBTOI2,C,NA,NO_PEP,NONE,NO_PEP,NONE,EU28 - EWR,3,11 - Banks - FI,66-FI-Corr-B-BALTIC,66-FI-Corr-B-BALTIC - Correspondent Bank from Baltic Country,1201.33,772.58,55.5,1076,1456,1072,513,587,606,696,724,622,639,869,747,740,52,0.95,0.05,"(51.6,63.9]"
1037,No_SAR,FI - Corr-Bank Other,Low Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBRYD1,C,NA,NO_PEP,NONE,NO_PEP,NONE,EU15 - EWR,1,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,272,197.67,37.61,334,225,257,205,247,208,220,207,190,174,156,165,118,75,0.92,0.08,"(36.5,43.6]"
1038,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZBKVA1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,98.67,69.33,42.31,144,87,65,72,81,70,230,95,97,13,9,8,5,79,1.00,0.00,"(36.5,43.6]"
1039,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBGUB,C,NA,NO_PEP,NONE,NO_PEP,NONE,EU28 - EWR,2,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,49.67,22.08,124.91,46,57,46,60,28,15,17,11,10,6,4,8,3,22,1.00,0.00,"(88.9,140]"
1040,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZBKVA1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,110.33,69.83,58,125,92,114,113,109,101,83,127,38,19,15,16,11,47,0.99,0.01,"(51.6,63.9]"
1041,No_SAR,FI - Corr-Bank Other,Low Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBRYD1,C,NA,NO_PEP,NONE,NO_PEP,NONE,EU15 - EWR,1,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,45,30,50,46,49,40,50,31,22,38,30,21,18,25,12,24,78,1.00,0.00,"(43.6,51.6]"
1042,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZBTOI2,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,1869.33,1267.5,47.48,1972,2064,1572,1887,1352,1305,1816,1843,1598,968,264,241,300,78,0.94,0.06,"(43.6,51.6]"
1043,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBHEF1,C,Tirana,NO_PEP,NONE,NO_PEP,NONE,EUROPE,3,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,155.67,116,34.2,164,160,143,137,152,103,120,77,117,83,77,114,109,83,0.96,0.04,"(31.8,36.5]"
1044,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZBTOI1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,368.33,278.25,32.37,319,384,402,291,230,265,224,203,272,248,260,281,279,80,0.77,0.23,"(31.8,36.5]"
1045,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZBTOI1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,13.67,7.92,72.63,18,14,9,8,11,5,7,6,9,7,6,8,5,74,1.00,0.00,"(63.9,88.9]"
1046,SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZBKVA1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,498.67,378.67,31.69,500,545,451,350,375,278,301,435,407,411,311,343,337,79,0.07,0.93,"(-36.4,31.8]"
1047,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZBKVA1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,318.67,122,161.2,502,269,185,130,140,142,88,112,84,81,75,83,75,74,0.96,0.04,"(140,616]"
1048,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,Y,66-FI-Corr-B - Other Correspondent Bank,Ges. m. b. H.,WZBBGD,C,NA,NO_PEP,NONE,NO_PEP,NONE,MID-EAST,3,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,29,58.17,-50.14,25,32,30,50,83,68,40,102,63,49,44,69,68,18,0.94,0.06,"(-51.1,-36.4]"
1049,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZBKVA1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,96.67,74.17,30.34,62,114,114,49,96,58,90,92,63,62,53,67,32,73,0.91,0.09,"(-36.4,31.8]"
1050,No_SAR,FI - Corr-Bank Other,Low Risk (special case),N,N,64190 - Kreditinstitute (ohne Spezialkreditinstitute),Aktiengesellschaft,WZBKUI,C,NA,NO_PEP,NONE,NO_PEP,NONE,EU15 - EWR,1,11 - Banks - FI,64190,64190 - Kreditinstitute (ohne Spezialkreditinstitute),10,7.42,34.83,11,16,3,6,7,3,2,6,4,6,12,16,8,78,1.00,0.00,"(31.8,36.5]"
